order_id,fecha_pedido,departamento_destino,zona_logistica,modo_transporte,tipo_envio,distancia_km,tiempo_estimado_dias,tiempo_preparacion_horas,cantidad_productos,peso_kg,prioridad,dia_semana,carga_logistica,entrega_tardia
ORD-14368,2025-02-21,Áncash,Costa Norte,Terrestre,Estándar,461.59,3,7.26,5,10.37,Media,Viernes,Media,0
ORD-14369,2025-12-05,Lima,Lima y Callao,Terrestre,Express,52.01,2,12.57,9,20.74,Baja,Viernes,Media,1
ORD-14370,2025-07-12,Lima,Lima y Callao,Terrestre,Express,57.79,2,6.79,6,7.03,Media,Sábado,Media,0
ORD-14371,2025-07-23,Lima,Lima y Callao,Terrestre,Mismo Día,27.31,1,6.08,2,2.31,Alta,Miércoles,Alta,0
ORD-14372,2025-03-04,Lima,Lima y Callao,Terrestre,Express,96.66,2,5.43,5,6.21,Media,Martes,Baja,0
ORD-14373,2025-03-24,La Libertad,Costa Norte,Terrestre,Express,634.99,3,8.05,6,18.14,Media,Lunes,Baja,0
ORD-14374,2025-10-26,Junín,Sierra Centro,Terrestre,Estándar,259.39,2,2.29,1,1.17,Alta,Domingo,Media,0
ORD-14375,2025-04-21,Callao,Lima y Callao,Terrestre,Estándar,40.05,3,3.43,3,3.96,Media,Lunes,Media,0
ORD-14376,2025-08-02,Lima,Lima y Callao,Terrestre,Mismo Día,74.62,1,7.57,7,5.69,Baja,Sábado,Media,0
ORD-14377,2025-04-26,Áncash,Costa Norte,Terrestre,Express,463.25,2,3.8,2,2.19,Media,Sábado,Baja,0
ORD-14378,2025-04-07,Ica,Costa Sur,Terrestre,Estándar,240.45,3,3.55,4,5.81,Baja,Lunes,Baja,0
ORD-14379,2025-03-02,Lima,Lima y Callao,Terrestre,Estándar,29.99,3,4.67,2,3.86,Media,Domingo,Media,0
ORD-14380,2025-12-06,Arequipa,Costa Sur,Terrestre,Estándar,1032.67,6,6.21,3,4.57,Media,Sábado,Media,0
ORD-14381,2025-12-10,Arequipa,Costa Sur,Terrestre,Estándar,1028.33,6,7.26,6,10.08,Baja,Miércoles,Media,0
ORD-14382,2025-02-12,Lima,Lima y Callao,Terrestre,Express,125.23,2,3.86,5,4.24,Baja,Miércoles,Media,0
ORD-14383,2025-05-09,La Libertad,Costa Norte,Terrestre,Estándar,622.74,3,4.85,4,3.25,Media,Viernes,Media,0
ORD-14384,2025-07-25,Loreto,Selva Norte,Multimodal,Estándar,1662.91,9,5.37,4,7.3,Baja,Viernes,Baja,0
ORD-14385,2025-05-20,San Martín,Selva Norte,Terrestre,Express,1045.35,3,9.39,8,7.86,Media,Martes,Alta,1
ORD-14386,2025-09-21,Tacna,Costa Sur,Terrestre,Estándar,1302.2,7,4.24,2,1.74,Baja,Domingo,Media,0
ORD-14387,2025-04-05,La Libertad,Costa Norte,Terrestre,Estándar,697.24,5,5.03,5,6.79,Media,Sábado,Baja,0
ORD-14388,2025-01-22,Cusco,Sierra Sur,Terrestre,Estándar,974.38,6,8.12,5,6.08,Alta,Miércoles,Media,0
ORD-14389,2025-05-03,Lima,Lima y Callao,Terrestre,Express,119.79,2,3.77,4,4.41,Baja,Sábado,Media,0
ORD-14390,2025-08-07,Lima,Lima y Callao,Terrestre,Estándar,17.2,3,6.77,5,12.11,Media,Jueves,Media,0
ORD-14391,2025-03-07,Lima,Lima y Callao,Terrestre,Estándar,84.5,3,5.9,4,10.94,Baja,Viernes,Media,0
ORD-14392,2025-10-25,Ica,Costa Sur,Terrestre,Estándar,260.61,3,6.62,5,9.08,Media,Sábado,Media,0
ORD-14393,2025-01-05,Arequipa,Costa Sur,Terrestre,Estándar,1029.41,6,4.92,2,3.55,Media,Domingo,Media,0
ORD-14394,2025-01-25,Callao,Lima y Callao,Terrestre,Express,54.34,2,6.58,6,13.55,Baja,Sábado,Baja,0
ORD-14395,2025-07-05,Cajamarca,Sierra Norte,Aéreo,Express,785.34,3,9.03,7,8.48,Baja,Sábado,Alta,0
ORD-14396,2025-07-06,Arequipa,Costa Sur,Terrestre,Express,965.57,3,6.58,4,4.57,Media,Domingo,Alta,1
ORD-14397,2025-04-18,Puno,Sierra Sur,Terrestre,Express,1332.77,4,4.71,5,4.53,Media,Viernes,Baja,0
ORD-14398,2025-04-05,Áncash,Costa Norte,Terrestre,Estándar,381.94,4,5.07,4,3.82,Alta,Sábado,Media,0
ORD-14399,2025-01-26,Lima,Lima y Callao,Terrestre,Estándar,75.21,3,5.81,3,5.63,Alta,Domingo,Alta,0
ORD-14400,2025-08-30,San Martín,Selva Norte,Terrestre,Estándar,1233.17,6,2.92,3,2.4,Media,Sábado,Media,0
ORD-14401,2025-05-19,Junín,Sierra Centro,Terrestre,Estándar,301.54,2,6.18,4,3.7,Baja,Lunes,Alta,0
ORD-14402,2025-02-13,Lima,Lima y Callao,Terrestre,Mismo Día,78.79,1,6.75,3,3.1,Baja,Jueves,Alta,0
ORD-14403,2025-05-26,Lima,Lima y Callao,Terrestre,Express,81.8,2,4.01,2,1.53,Media,Lunes,Media,0
ORD-14404,2025-12-09,Ica,Costa Sur,Terrestre,Estándar,274.9,4,8.51,8,7.94,Alta,Martes,Media,0
ORD-14405,2025-04-06,Lambayeque,Costa Norte,Terrestre,Estándar,761.56,5,6.15,6,7.53,Baja,Domingo,Baja,0
ORD-14406,2025-11-23,Madre de Dios,Selva Centro-Sur,Terrestre,Estándar,1296.63,7,7.11,5,9.72,Baja,Domingo,Baja,0
ORD-14407,2025-04-05,Lima,Lima y Callao,Terrestre,Estándar,97.61,2,7.91,5,5.02,Media,Sábado,Alta,1
ORD-14408,2025-03-09,Loreto,Selva Norte,Multimodal,Estándar,1536.42,9,7.42,5,6.31,Alta,Domingo,Media,0
ORD-14409,2025-04-06,Ucayali,Selva Centro-Sur,Terrestre,Estándar,864.99,5,6.25,4,2.71,Media,Domingo,Alta,0
ORD-14410,2025-04-28,Junín,Sierra Centro,Aéreo,Estándar,380.6,4,6.5,6,4.02,Media,Lunes,Alta,0
ORD-14411,2025-02-14,Lima,Lima y Callao,Terrestre,Express,136.52,2,4.37,7,3.38,Media,Viernes,Baja,0
ORD-14412,2025-08-03,Lima,Lima y Callao,Terrestre,Estándar,128.61,3,3.47,2,4.17,Media,Domingo,Baja,0
ORD-14413,2025-05-02,Lima,Lima y Callao,Terrestre,Estándar,142.31,4,9.23,9,9.13,Media,Viernes,Alta,0
ORD-14414,2025-09-20,Lima,Lima y Callao,Terrestre,Estándar,63.82,3,6.09,4,5.72,Media,Sábado,Media,0
ORD-14415,2025-06-29,Lima,Lima y Callao,Terrestre,Estándar,163.91,4,6.84,6,9.02,Media,Domingo,Media,0
ORD-14416,2025-06-11,Piura,Costa Norte,Terrestre,Estándar,1018.42,6,5.72,6,10.3,Media,Miércoles,Baja,0
ORD-14417,2025-06-21,Junín,Sierra Centro,Terrestre,Estándar,413.75,4,7.3,4,11.86,Baja,Sábado,Media,0
ORD-14418,2025-02-27,Lima,Lima y Callao,Terrestre,Express,103.16,2,4.86,3,3.93,Baja,Jueves,Alta,0
ORD-14419,2025-09-18,Cusco,Sierra Sur,Terrestre,Estándar,1215.52,7,8.4,8,6.93,Baja,Jueves,Media,0
ORD-14420,2025-02-08,Lima,Lima y Callao,Terrestre,Estándar,80.4,3,8.65,7,11.39,Baja,Sábado,Media,0
ORD-14421,2025-09-21,Lima,Lima y Callao,Terrestre,Estándar,112.24,4,5.66,3,10.34,Baja,Domingo,Alta,0
ORD-14422,2025-12-31,Loreto,Selva Norte,Aéreo,Estándar,1465.63,8,8.99,5,4.94,Media,Miércoles,Alta,1
ORD-14423,2025-10-06,La Libertad,Costa Norte,Terrestre,Estándar,641.16,5,3.67,1,1.19,Alta,Lunes,Media,0
ORD-14424,2025-06-16,Lima,Lima y Callao,Terrestre,Estándar,113.56,4,6.58,4,1.66,Media,Lunes,Alta,0
ORD-14425,2025-04-25,Ica,Costa Sur,Terrestre,Estándar,265.29,3,6.06,5,2.65,Media,Viernes,Media,0
ORD-14426,2025-11-15,Cajamarca,Sierra Norte,Terrestre,Express,864.87,3,8.61,5,10.95,Alta,Sábado,Alta,1
ORD-14427,2025-04-04,Cusco,Sierra Sur,Terrestre,Estándar,1042.06,7,7.78,6,6.73,Alta,Viernes,Media,0
ORD-14428,2025-06-26,Puno,Sierra Sur,Terrestre,Estándar,1416.19,6,6.77,4,3.13,Baja,Jueves,Alta,0
ORD-14429,2025-10-09,Huánuco,Sierra Centro,Aéreo,Express,498.58,2,2.53,3,3.61,Baja,Jueves,Media,1
ORD-14430,2025-12-03,Tumbes,Costa Norte,Terrestre,Estándar,1322.28,7,17.65,10,37.37,Baja,Miércoles,Alta,1
ORD-14431,2025-12-03,Cusco,Sierra Sur,Terrestre,Estándar,1127.42,7,4.83,2,2.55,Alta,Miércoles,Alta,0
ORD-14432,2025-02-02,Lima,Lima y Callao,Terrestre,Express,95.29,2,8.07,3,8.42,Baja,Domingo,Alta,0
ORD-14433,2025-11-24,Lima,Lima y Callao,Terrestre,Express,47.43,2,6.04,4,3.52,Media,Lunes,Alta,0
ORD-14434,2025-02-11,Lima,Lima y Callao,Terrestre,Express,99.53,2,5.97,5,11.54,Media,Martes,Baja,0
ORD-14435,2025-08-02,Lima,Lima y Callao,Terrestre,Estándar,135.21,3,3.12,3,3.22,Media,Sábado,Media,0
ORD-14436,2025-12-06,Lima,Lima y Callao,Terrestre,Express,100.39,2,6.78,6,5.65,Media,Sábado,Media,0
ORD-14437,2025-08-28,Puno,Sierra Sur,Terrestre,Estándar,1463.89,7,7.87,5,4.34,Media,Jueves,Alta,0
ORD-14438,2025-12-12,Lima,Lima y Callao,Terrestre,Estándar,175.9,3,7.41,6,6.01,Media,Viernes,Alta,0
ORD-14439,2025-05-06,Arequipa,Costa Sur,Terrestre,Estándar,997.1,7,8.2,6,10.92,Alta,Martes,Media,0
ORD-14440,2025-04-25,Cusco,Sierra Sur,Terrestre,Estándar,1109.78,6,8.07,7,7.1,Baja,Viernes,Alta,1
ORD-14441,2025-04-30,Lima,Lima y Callao,Terrestre,Estándar,89.6,3,7.8,3,5.85,Alta,Miércoles,Alta,1
ORD-14442,2025-05-10,Lima,Lima y Callao,Terrestre,Estándar,81.61,3,4.98,4,3.59,Media,Sábado,Media,0
ORD-14443,2025-09-07,Lima,Lima y Callao,Terrestre,Mismo Día,60.55,1,4.77,2,2.63,Baja,Domingo,Alta,0
ORD-14444,2025-06-15,Lima,Lima y Callao,Terrestre,Estándar,61.24,4,3.67,3,3.01,Alta,Domingo,Media,0
ORD-14445,2025-09-27,Junín,Sierra Centro,Terrestre,Estándar,319.68,3,6.86,4,11.09,Alta,Sábado,Media,0
ORD-14446,2025-06-01,Lima,Lima y Callao,Terrestre,Express,99.09,2,7.05,8,11.93,Alta,Domingo,Baja,0
ORD-14447,2025-04-23,Lima,Lima y Callao,Terrestre,Mismo Día,47.75,1,6.45,5,7.37,Alta,Miércoles,Media,0
ORD-14448,2025-03-11,Lima,Lima y Callao,Terrestre,Mismo Día,79.5,1,5.38,5,5.31,Media,Martes,Media,1
ORD-14449,2025-07-21,Lima,Lima y Callao,Terrestre,Estándar,87.98,3,4.93,5,4.64,Baja,Lunes,Baja,0
ORD-14450,2025-11-24,Piura,Costa Norte,Terrestre,Estándar,957.3,5,9.27,5,3.84,Baja,Lunes,Alta,0
ORD-14451,2025-11-10,Lima,Lima y Callao,Terrestre,Estándar,129.24,3,13.58,8,16.87,Alta,Lunes,Alta,0
ORD-14452,2025-04-03,Tacna,Costa Sur,Terrestre,Estándar,1307.93,8,4.49,2,1.61,Alta,Jueves,Media,0
ORD-14453,2025-06-24,Arequipa,Costa Sur,Terrestre,Estándar,946.63,5,5.62,5,4.97,Alta,Martes,Baja,1
ORD-14454,2025-09-15,Lima,Lima y Callao,Terrestre,Estándar,168.23,3,8.03,6,10.41,Alta,Lunes,Media,0
ORD-14455,2025-08-12,Lima,Lima y Callao,Terrestre,Estándar,127.53,4,5.0,4,2.62,Media,Martes,Baja,0
ORD-14456,2025-01-25,Lambayeque,Costa Norte,Terrestre,Estándar,800.07,5,5.47,4,4.9,Baja,Sábado,Media,0
ORD-14457,2025-08-04,Huancavelica,Sierra Centro,Terrestre,Estándar,556.01,4,8.96,7,5.5,Baja,Lunes,Alta,0
ORD-14458,2025-01-15,Lima,Lima y Callao,Terrestre,Estándar,45.61,3,4.64,3,3.83,Media,Miércoles,Baja,0
ORD-14459,2025-02-12,Junín,Sierra Centro,Terrestre,Estándar,407.88,5,5.78,5,5.76,Media,Miércoles,Baja,0
ORD-14460,2025-08-27,Puno,Sierra Sur,Terrestre,Express,1303.39,4,6.21,4,1.95,Baja,Miércoles,Alta,0
ORD-14461,2025-02-07,Junín,Sierra Centro,Terrestre,Express,363.89,2,4.42,3,5.03,Alta,Viernes,Baja,0
ORD-14462,2025-05-04,Cajamarca,Sierra Norte,Terrestre,Estándar,832.02,5,3.35,2,1.65,Media,Domingo,Media,1
ORD-14463,2025-08-03,Lima,Lima y Callao,Terrestre,Estándar,113.87,3,6.82,4,4.25,Media,Domingo,Alta,0
ORD-14464,2025-08-28,La Libertad,Costa Norte,Terrestre,Estándar,584.28,4,7.52,6,7.59,Alta,Jueves,Media,0
ORD-14465,2025-06-12,Arequipa,Costa Sur,Terrestre,Estándar,981.53,7,8.39,7,9.72,Media,Jueves,Alta,0
ORD-14466,2025-02-04,Lima,Lima y Callao,Terrestre,Mismo Día,42.48,1,7.57,7,10.16,Media,Martes,Media,0
ORD-14467,2025-10-19,Lima,Lima y Callao,Terrestre,Estándar,109.55,3,5.23,3,4.88,Media,Domingo,Media,0
ORD-14468,2025-12-13,Cajamarca,Sierra Norte,Terrestre,Estándar,855.75,5,7.3,5,2.43,Media,Sábado,Alta,1
ORD-14469,2025-11-21,Lima,Lima y Callao,Terrestre,Estándar,87.5,2,11.09,8,11.53,Baja,Viernes,Alta,1
ORD-14470,2025-10-01,Lima,Lima y Callao,Terrestre,Express,70.37,2,5.39,5,6.02,Media,Miércoles,Baja,0
ORD-14471,2025-05-27,Lima,Lima y Callao,Terrestre,Express,116.74,2,4.06,5,4.77,Media,Martes,Media,0
ORD-14472,2025-11-16,Junín,Sierra Centro,Terrestre,Estándar,327.11,3,6.25,3,3.96,Alta,Domingo,Alta,1
ORD-14473,2025-06-28,Cusco,Sierra Sur,Terrestre,Estándar,1185.16,6,10.59,9,15.85,Alta,Sábado,Media,1
ORD-14474,2025-02-19,San Martín,Selva Norte,Terrestre,Express,1046.95,3,6.37,4,3.53,Baja,Miércoles,Alta,1
ORD-14475,2025-11-07,Lima,Lima y Callao,Terrestre,Express,41.55,2,9.98,5,11.06,Alta,Viernes,Alta,1
ORD-14476,2025-04-27,Áncash,Costa Norte,Terrestre,Estándar,379.42,4,9.12,6,12.08,Baja,Domingo,Alta,0
ORD-14477,2025-12-09,Madre de Dios,Selva Centro-Sur,Terrestre,Estándar,1088.11,6,12.21,8,11.37,Baja,Martes,Alta,1
ORD-14478,2025-05-15,Callao,Lima y Callao,Terrestre,Mismo Día,38.37,1,6.7,6,4.16,Media,Jueves,Alta,0
ORD-14479,2025-11-14,Lima,Lima y Callao,Terrestre,Mismo Día,61.73,1,6.93,3,9.36,Alta,Viernes,Media,0
ORD-14480,2025-07-16,Lima,Lima y Callao,Terrestre,Estándar,135.01,3,3.76,2,2.87,Alta,Miércoles,Media,0
ORD-14481,2025-06-20,Tumbes,Costa Norte,Terrestre,Estándar,1267.7,6,6.23,5,6.42,Alta,Viernes,Baja,0
ORD-14482,2025-04-19,Tacna,Costa Sur,Terrestre,Estándar,1278.27,6,8.62,6,7.91,Baja,Sábado,Alta,0
ORD-14483,2025-11-02,Cusco,Sierra Sur,Aéreo,Estándar,1052.55,6,4.22,3,4.81,Baja,Domingo,Media,0
ORD-14484,2025-01-23,Lima,Lima y Callao,Terrestre,Express,55.21,2,3.89,3,5.25,Baja,Jueves,Baja,0
ORD-14485,2025-06-21,Ica,Costa Sur,Terrestre,Estándar,263.84,2,3.75,3,3.63,Media,Sábado,Baja,0
ORD-14486,2025-05-15,Lima,Lima y Callao,Terrestre,Estándar,67.19,3,6.26,4,2.89,Media,Jueves,Alta,0
ORD-14487,2025-07-18,Lima,Lima y Callao,Terrestre,Express,42.32,2,5.79,3,5.93,Baja,Viernes,Media,0
ORD-14488,2025-04-03,Apurímac,Sierra Sur,Terrestre,Estándar,798.52,5,9.39,10,8.68,Media,Jueves,Media,1
ORD-14489,2025-08-31,Amazonas,Selva Norte,Terrestre,Estándar,1264.7,6,6.49,8,6.36,Media,Domingo,Baja,0
ORD-14490,2025-05-21,Arequipa,Costa Sur,Terrestre,Estándar,1040.1,6,3.43,2,2.56,Media,Miércoles,Alta,1
ORD-14491,2025-03-10,Ayacucho,Sierra Sur,Aéreo,Express,696.52,3,5.36,5,4.86,Media,Lunes,Baja,0
ORD-14492,2025-03-13,Cusco,Sierra Sur,Terrestre,Express,1014.96,3,5.92,5,7.46,Media,Jueves,Baja,0
ORD-14493,2025-09-12,Puno,Sierra Sur,Terrestre,Estándar,1449.21,7,10.92,9,13.67,Media,Viernes,Baja,1
ORD-14494,2025-04-06,Lima,Lima y Callao,Terrestre,Estándar,73.26,2,5.7,5,4.72,Media,Domingo,Media,0
ORD-14495,2025-04-23,Loreto,Selva Norte,Aéreo,Express,1196.87,4,6.37,6,7.71,Baja,Miércoles,Baja,1
ORD-14496,2025-08-17,Pasco,Sierra Centro,Terrestre,Estándar,382.69,5,8.01,6,5.65,Baja,Domingo,Alta,0
ORD-14497,2025-05-01,Lima,Lima y Callao,Terrestre,Express,32.7,2,5.46,3,5.35,Alta,Jueves,Media,0
ORD-14498,2025-05-22,La Libertad,Costa Norte,Terrestre,Express,602.47,3,5.05,5,7.44,Media,Jueves,Baja,0
ORD-14499,2025-03-31,Piura,Costa Norte,Terrestre,Estándar,1019.07,6,6.13,3,5.05,Baja,Lunes,Alta,1
ORD-14500,2025-05-07,Lima,Lima y Callao,Terrestre,Express,97.54,2,4.14,3,2.84,Media,Miércoles,Media,0
ORD-14501,2025-09-10,Lima,Lima y Callao,Terrestre,Estándar,87.48,3,7.81,6,8.32,Media,Miércoles,Media,0
ORD-14502,2025-07-14,Puno,Sierra Sur,Terrestre,Estándar,1334.89,7,9.32,4,5.9,Baja,Lunes,Alta,1
ORD-14503,2025-12-31,Lima,Lima y Callao,Terrestre,Express,36.07,2,4.68,3,5.04,Baja,Miércoles,Baja,0
ORD-14504,2025-10-09,Lima,Lima y Callao,Terrestre,Estándar,167.34,3,3.42,3,5.04,Alta,Jueves,Media,0
ORD-14505,2025-01-07,Piura,Costa Norte,Terrestre,Estándar,917.73,5,4.09,5,5.76,Media,Martes,Baja,0
ORD-14506,2025-05-19,Lambayeque,Costa Norte,Terrestre,Estándar,758.94,4,9.34,10,7.66,Baja,Lunes,Baja,1
ORD-14507,2025-04-16,Loreto,Selva Norte,Aéreo,Express,1251.82,4,7.19,6,8.65,Media,Miércoles,Alta,1
ORD-14508,2025-08-03,Apurímac,Sierra Sur,Terrestre,Estándar,969.13,7,7.54,6,8.73,Media,Domingo,Media,0
ORD-14509,2025-04-07,Amazonas,Selva Norte,Multimodal,Estándar,1183.4,6,4.05,2,1.91,Media,Lunes,Alta,0
ORD-14510,2025-12-19,Lima,Lima y Callao,Terrestre,Estándar,81.82,2,12.94,7,12.04,Baja,Viernes,Alta,1
ORD-14511,2025-04-20,Arequipa,Costa Sur,Terrestre,Estándar,1109.8,7,6.01,6,7.75,Baja,Domingo,Media,0
ORD-14512,2025-07-10,Tumbes,Costa Norte,Terrestre,Estándar,1187.22,7,6.2,5,6.29,Baja,Jueves,Media,0
ORD-14513,2025-02-14,Amazonas,Selva Norte,Terrestre,Estándar,1238.25,7,5.99,4,5.43,Alta,Viernes,Media,0
ORD-14514,2025-11-29,Lima,Lima y Callao,Terrestre,Express,32.88,2,7.65,4,7.62,Media,Sábado,Alta,0
ORD-14515,2025-11-29,Cusco,Sierra Sur,Terrestre,Express,1041.86,3,12.3,8,19.03,Alta,Sábado,Alta,1
ORD-14516,2025-10-17,Tacna,Costa Sur,Terrestre,Estándar,1237.65,6,5.25,5,6.11,Baja,Viernes,Media,0
ORD-14517,2025-05-09,Junín,Sierra Centro,Terrestre,Estándar,493.89,4,3.63,4,4.46,Media,Viernes,Baja,0
ORD-14518,2025-01-22,Áncash,Costa Norte,Terrestre,Express,494.29,2,7.54,7,10.61,Media,Miércoles,Media,0
ORD-14519,2025-09-17,Áncash,Costa Norte,Terrestre,Estándar,427.32,4,6.1,4,3.08,Media,Miércoles,Alta,0
ORD-14520,2025-06-06,Lima,Lima y Callao,Terrestre,Express,57.93,2,12.69,8,14.02,Media,Viernes,Alta,0
ORD-14521,2025-12-28,Ucayali,Selva Centro-Sur,Multimodal,Estándar,836.38,6,12.86,10,6.71,Media,Domingo,Alta,1
ORD-14522,2025-09-12,Tumbes,Costa Norte,Terrestre,Express,1258.74,4,7.72,7,4.66,Baja,Viernes,Baja,0
ORD-14523,2025-07-16,Ica,Costa Sur,Terrestre,Estándar,278.91,3,10.45,6,14.1,Baja,Miércoles,Alta,0
ORD-14524,2025-12-27,Lambayeque,Costa Norte,Aéreo,Estándar,717.03,5,8.59,6,3.32,Media,Sábado,Alta,0
ORD-14525,2025-10-20,Arequipa,Costa Sur,Terrestre,Estándar,1038.37,7,9.45,7,14.91,Baja,Lunes,Media,0
ORD-14526,2025-06-17,Lima,Lima y Callao,Terrestre,Estándar,97.14,4,9.17,6,13.91,Baja,Martes,Alta,0
ORD-14527,2025-01-07,Lima,Lima y Callao,Terrestre,Mismo Día,138.77,1,6.56,8,11.06,Alta,Martes,Baja,0
ORD-14528,2025-02-03,Cusco,Sierra Sur,Terrestre,Express,1057.21,3,6.87,7,10.86,Baja,Lunes,Media,0
ORD-14529,2025-06-11,Lima,Lima y Callao,Terrestre,Mismo Día,71.59,1,4.47,5,2.66,Media,Miércoles,Baja,0
ORD-14530,2025-07-25,Puno,Sierra Sur,Terrestre,Estándar,1363.7,7,4.19,2,2.04,Alta,Viernes,Alta,1
ORD-14531,2025-01-12,Amazonas,Selva Norte,Aéreo,Estándar,1028.68,5,7.11,5,7.63,Media,Domingo,Alta,0
ORD-14532,2025-02-16,Callao,Lima y Callao,Terrestre,Mismo Día,45.05,1,10.54,8,10.55,Baja,Domingo,Alta,0
ORD-14533,2025-09-15,Callao,Lima y Callao,Terrestre,Estándar,52.61,3,4.33,5,7.14,Media,Lunes,Media,1
ORD-14534,2025-10-02,Arequipa,Costa Sur,Terrestre,Estándar,963.47,6,5.61,3,3.86,Media,Jueves,Media,1
ORD-14535,2025-01-11,Cajamarca,Sierra Norte,Terrestre,Estándar,859.7,5,11.2,11,12.8,Media,Sábado,Media,0
ORD-14536,2025-07-05,Lima,Lima y Callao,Terrestre,Express,131.54,2,6.33,4,2.64,Media,Sábado,Alta,0
ORD-14537,2025-01-30,Arequipa,Costa Sur,Terrestre,Estándar,1016.12,6,6.61,6,8.2,Alta,Jueves,Media,0
ORD-14538,2025-09-22,Lima,Lima y Callao,Terrestre,Estándar,88.81,3,10.33,9,6.9,Baja,Lunes,Alta,0
ORD-14539,2025-11-01,Piura,Costa Norte,Aéreo,Estándar,999.69,6,6.26,4,4.43,Baja,Sábado,Alta,0
ORD-14540,2025-11-14,Puno,Sierra Sur,Terrestre,Estándar,1376.82,7,7.93,4,8.9,Media,Viernes,Media,0
ORD-14541,2025-08-07,Lima,Lima y Callao,Terrestre,Express,34.92,2,4.75,3,2.39,Media,Jueves,Media,0
ORD-14542,2025-08-18,Callao,Lima y Callao,Terrestre,Estándar,54.71,3,3.67,3,3.52,Media,Lunes,Media,0
ORD-14543,2025-12-05,Arequipa,Costa Sur,Terrestre,Estándar,1097.11,6,7.16,5,8.66,Baja,Viernes,Media,0
ORD-14544,2025-08-12,Callao,Lima y Callao,Terrestre,Express,16.22,2,8.48,6,9.46,Baja,Martes,Media,0
ORD-14545,2025-06-12,Tacna,Costa Sur,Terrestre,Estándar,1256.42,6,8.78,6,7.95,Media,Jueves,Alta,1
ORD-14546,2025-10-03,Tacna,Costa Sur,Terrestre,Estándar,1346.06,7,5.2,3,2.52,Alta,Viernes,Alta,0
ORD-14547,2025-08-04,Junín,Sierra Centro,Terrestre,Estándar,380.26,3,5.77,3,6.7,Baja,Lunes,Alta,0
ORD-14548,2025-11-04,Ica,Costa Sur,Aéreo,Express,284.13,2,6.05,5,3.73,Alta,Martes,Media,0
ORD-14549,2025-07-11,Lima,Lima y Callao,Terrestre,Estándar,89.53,3,4.33,1,1.66,Media,Viernes,Alta,0
ORD-14550,2025-11-14,Huánuco,Sierra Centro,Terrestre,Estándar,496.3,5,6.22,4,5.37,Baja,Viernes,Media,0
ORD-14551,2025-01-17,Tumbes,Costa Norte,Terrestre,Express,1265.97,4,5.41,5,4.49,Media,Viernes,Media,0
ORD-14552,2025-01-14,Callao,Lima y Callao,Terrestre,Mismo Día,23.2,1,5.8,6,6.02,Baja,Martes,Media,0
ORD-14553,2025-02-06,Junín,Sierra Centro,Terrestre,Express,298.45,2,8.83,4,10.55,Media,Jueves,Alta,1
ORD-14554,2025-07-23,La Libertad,Costa Norte,Terrestre,Estándar,605.9,4,9.49,7,5.28,Baja,Miércoles,Alta,1
ORD-14555,2025-09-16,Arequipa,Costa Sur,Terrestre,Express,1097.13,3,4.48,5,3.04,Media,Martes,Media,0
ORD-14556,2025-03-20,Junín,Sierra Centro,Terrestre,Express,373.39,2,3.61,4,4.15,Baja,Jueves,Baja,0
ORD-14557,2025-02-26,Piura,Costa Norte,Terrestre,Estándar,946.97,6,8.81,8,11.52,Alta,Miércoles,Baja,0
ORD-14558,2025-11-11,Ayacucho,Sierra Sur,Terrestre,Estándar,692.47,5,11.82,8,17.46,Alta,Martes,Alta,0
ORD-14559,2025-10-01,Lima,Lima y Callao,Terrestre,Express,75.7,2,8.07,6,7.02,Media,Miércoles,Alta,0
ORD-14560,2025-08-25,La Libertad,Costa Norte,Aéreo,Estándar,613.29,5,6.51,7,4.17,Media,Lunes,Media,0
ORD-14561,2025-06-28,Cajamarca,Sierra Norte,Terrestre,Estándar,816.36,6,2.04,2,2.91,Alta,Sábado,Baja,0
ORD-14562,2025-06-03,Áncash,Costa Norte,Terrestre,Express,452.43,2,5.21,3,5.49,Baja,Martes,Alta,0
ORD-14563,2025-01-08,Cusco,Sierra Sur,Terrestre,Estándar,1104.08,6,5.3,4,5.54,Alta,Miércoles,Media,0
ORD-14564,2025-03-10,Arequipa,Costa Sur,Terrestre,Express,1063.64,3,4.61,4,5.76,Media,Lunes,Media,0
ORD-14565,2025-11-24,Junín,Sierra Centro,Aéreo,Express,342.39,2,4.09,3,2.13,Alta,Lunes,Media,0
ORD-14566,2025-05-04,Loreto,Selva Norte,Aéreo,Estándar,1342.47,7,4.04,2,1.89,Baja,Domingo,Media,1
ORD-14567,2025-09-15,Lima,Lima y Callao,Terrestre,Mismo Día,51.53,1,6.99,7,7.65,Baja,Lunes,Media,0
ORD-14568,2025-09-14,San Martín,Selva Norte,Terrestre,Express,1242.61,4,9.48,7,13.89,Media,Domingo,Media,1
ORD-14569,2025-04-23,La Libertad,Costa Norte,Terrestre,Estándar,558.03,4,2.48,1,1.21,Baja,Miércoles,Baja,0
ORD-14570,2025-03-16,Lima,Lima y Callao,Terrestre,Express,101.04,2,5.26,4,5.53,Baja,Domingo,Media,0
ORD-14571,2025-09-10,Lima,Lima y Callao,Terrestre,Mismo Día,107.64,1,4.92,3,4.37,Alta,Miércoles,Media,0
ORD-14572,2025-02-04,Callao,Lima y Callao,Terrestre,Estándar,24.3,3,6.24,5,4.23,Baja,Martes,Alta,0
